lot_area,neighborhood,overall_quality,overall_condition,year_built,basement_area,first_floor_area,second_floor_area,full_bath,half_bath,bedrooms,kitchens,garage_area,pool_area,sale_price
10530,NAmes,6,5,1971,981.0,981,0,1,1,3,1,576.0,0,143250
7472,NAmes,7,9,1972,725.0,725,754,1,1,4,1,484.0,0,184000
9457,NAmes,5,6,1970,925.0,1422,0,1,0,3,1,576.0,0,155000
7920,NAmes,5,5,1970,914.0,914,0,1,0,3,1,368.0,0,133000
9758,NAmes,5,5,1971,950.0,950,0,1,0,3,1,280.0,0,119500
8294,NAmes,4,5,1971,858.0,872,0,1,0,3,1,480.0,0,123000
7340,NAmes,4,6,1971,858.0,858,0,1,0,2,1,684.0,0,110000
17199,NAmes,4,7,1961,914.0,914,0,1,0,2,1,270.0,0,128000
9000,NAmes,4,6,1971,864.0,864,0,1,0,3,1,528.0,0,120500
4058,NAmes,7,5,1998,723.0,767,0,1,0,1,1,367.0,0,133000
4113,NAmes,6,5,2001,1337.0,1337,0,2,0,2,1,511.0,0,155000
10943,NAmes,6,5,1997,1405.0,1337,0,2,0,2,1,522.0,0,177000
2205,BrDale,6,6,1973,525.0,525,567,1,1,3,1,264.0,0,113500
1890,BrDale,6,5,1973,672.0,672,546,1,1,3,1,264.0,0,113000
2058,BrDale,6,5,1973,672.0,672,546,1,1,4,1,264.0,0,113700
2016,BrDale,5,5,1970,630.0,630,672,2,1,3,1,440.0,0,106000
1920,BrDale,5,5,1971,765.0,765,600,1,1,2,1,440.0,0,122500
4928,NPkVill,6,5,1976,1078.0,958,0,2,0,2,1,440.0,0,128000
2308,NPkVill,6,6,1976,804.0,804,744,2,1,3,1,440.0,0,155000
2304,NPkVill,7,7,1978,1061.0,1055,0,2,0,2,1,319.0,0,142500
7150,NAmes,5,6,1966,988.0,988,0,1,0,3,1,360.0,0,129250
12469,NridgHt,9,5,2006,1790.0,1816,0,2,0,3,1,730.0,0,356000
11694,NridgHt,9,5,2007,1822.0,1828,0,2,0,3,1,774.0,0,314813
12030,NridgHt,8,5,2007,1694.0,1694,0,2,0,3,1,818.0,0,318000
11825,NridgHt,8,5,2006,1694.0,1694,0,2,0,3,1,856.0,0,322400
12085,NridgHt,8,5,2007,1734.0,1734,0,2,0,3,1,928.0,0,318000
14333,NridgHt,8,5,2007,2108.0,2122,0,2,1,2,1,938.0,0,345474
14450,NridgHt,9,5,2006,2121.0,2121,0,2,1,3,1,732.0,0,415298
13641,NridgHt,9,5,2007,1934.0,1943,713,2,1,3,1,1040.0,0,492000
13440,NridgHt,8,5,2006,1108.0,1148,1402,2,1,4,1,670.0,0,338931
15431,NridgHt,10,5,2005,1994.0,2046,0,2,1,2,1,878.0,0,450000
14154,NridgHt,7,5,2006,1063.0,1071,1101,2,1,3,1,947.0,0,280000
13891,NridgHt,9,5,2007,2552.0,2552,0,2,0,3,1,932.0,0,479069
14226,NridgHt,8,5,2006,1935.0,1973,0,2,0,3,1,895.0,0,395000
13693,NridgHt,9,5,2006,2153.0,2069,574,2,1,3,1,694.0,0,380000
11428,NridgHt,8,5,2006,1626.0,1634,0,2,0,3,1,866.0,0,250000
14977,NridgHt,8,5,2006,1976.0,1976,0,2,0,2,1,908.0,0,440000
13654,NridgHt,9,5,2005,1704.0,1722,1036,2,1,4,1,814.0,0,418000
17169,NridgHt,10,5,2007,2320.0,2290,0,2,1,2,1,1174.0,0,500067
16659,NridgHt,8,5,2007,1582.0,1582,570,2,1,3,1,728.0,0,260116
9591,NridgHt,8,5,2004,1143.0,1143,1330,2,1,4,1,852.0,0,317000
9709,NridgHt,8,5,2007,918.0,958,1142,2,1,3,1,786.0,0,319500
10562,NridgHt,8,5,2007,1582.0,1610,551,1,1,3,1,789.0,0,325624
13615,NridgHt,9,5,2006,1802.0,1802,0,2,1,3,1,843.0,0,372000
13069,NridgHt,8,5,2004,1706.0,1718,1238,2,1,5,1,916.0,0,342000
12099,NridgHt,8,5,2004,1136.0,1136,1332,2,1,4,1,872.0,0,354000
14277,NridgHt,8,5,2003,1317.0,1217,1168,2,1,3,1,818.0,0,350000
11999,NridgHt,8,5,2003,1181.0,1234,1140,2,1,4,1,656.0,0,285000
12568,NridgHt,8,5,2007,895.0,895,923,2,1,3,1,774.0,0,281500
9926,NridgHt,7,5,2005,1614.0,1614,0,2,0,3,1,878.0,0,245700
9254,NridgHt,8,5,2005,1721.0,1721,0,2,0,3,1,554.0,0,232698
10732,NridgHt,8,5,2006,1298.0,1298,530,2,1,3,1,876.0,0,250000
7577,NridgHt,6,5,2005,1362.0,1362,0,2,0,2,1,460.0,0,194700
3901,NridgHt,6,5,2005,1302.0,1302,0,1,1,1,1,631.0,0,204000
3903,NridgHt,6,5,2005,1302.0,1302,0,1,1,1,1,631.0,0,200000
6289,NridgHt,6,5,2005,1362.0,1362,0,2,0,2,1,460.0,0,207000
4590,NridgHt,8,5,2006,1554.0,1554,0,2,0,2,1,627.0,0,209500
4590,NridgHt,8,5,2006,1554.0,1554,0,2,0,2,1,627.0,0,209500
6442,NridgHt,8,5,2006,1370.0,1370,0,2,0,2,1,484.0,0,202500
7841,NridgHt,9,5,2005,1577.0,1577,0,2,0,2,1,564.0,0,280000
7313,NridgHt,9,5,2005,1561.0,1561,0,2,0,2,1,556.0,0,277500
7820,NridgHt,9,5,2007,1869.0,1869,0,2,0,2,1,617.0,0,318061
6240,NridgHt,8,5,2006,1324.0,1324,0,2,0,2,1,550.0,0,221370
3242,NridgHt,7,5,2003,1405.0,1405,0,2,0,2,1,478.0,0,200000
15810,Gilbert,6,5,2007,768.0,768,728,3,0,3,1,572.0,0,181755
10237,Gilbert,6,5,2005,768.0,768,768,2,1,3,1,400.0,0,176000
10237,Gilbert,6,5,2005,783.0,783,701,2,1,3,1,393.0,0,178900
13204,Gilbert,7,5,2006,608.0,608,850,2,0,3,1,454.0,0,168165
8857,Gilbert,6,5,2006,738.0,738,757,2,1,3,1,440.0,0,171925
9729,Gilbert,6,5,2006,698.0,698,1048,2,1,3,1,350.0,0,198444
12216,Gilbert,6,5,2005,1326.0,1326,0,2,0,3,1,388.0,0,203000
9018,Gilbert,7,5,2007,728.0,728,728,2,1,3,1,400.0,0,179540
8993,Gilbert,7,5,2007,1302.0,1302,0,2,0,3,1,436.0,0,176485
8899,Gilbert,7,5,2007,1340.0,1340,0,2,0,3,1,396.0,0,181134
8499,Gilbert,6,5,2006,616.0,616,796,2,1,3,1,432.0,0,156932
8229,Gilbert,6,5,2007,752.0,752,752,2,1,3,1,440.0,0,166000
7713,Gilbert,7,5,2007,728.0,728,728,2,1,3,1,400.0,0,177594
7697,Gilbert,7,6,2007,1246.0,1258,0,2,0,3,1,462.0,0,173500
3922,Blmngtn,7,5,2006,1258.0,1258,0,2,0,2,1,648.0,0,172500
3922,Blmngtn,7,5,2006,1258.0,1402,0,0,2,2,1,648.0,0,194201
3621,Blmngtn,8,5,2003,1406.0,1589,0,2,0,2,1,630.0,0,226500
3710,Blmngtn,7,5,2007,1266.0,1266,0,2,0,2,1,388.0,0,185485
14572,Gilbert,7,5,2004,1530.0,1530,0,2,0,3,1,630.0,0,259000
16219,Gilbert,7,5,2004,835.0,1119,0,2,0,2,1,437.0,0,188500
11084,Gilbert,7,5,2004,384.0,744,630,2,1,3,1,400.0,0,175000
11796,Gilbert,7,5,2004,847.0,847,1112,2,1,4,1,434.0,0,215000
10936,Gilbert,7,5,2006,1510.0,1525,0,2,1,3,1,534.0,0,206580
8244,Gilbert,7,5,2004,840.0,840,880,2,1,3,1,440.0,0,183500
11950,Gilbert,7,5,2003,384.0,754,640,2,1,3,1,400.0,0,165500
7875,Gilbert,7,5,2003,847.0,847,1101,2,1,4,1,434.0,0,211000
8063,Gilbert,6,5,2000,924.0,948,742,2,1,3,1,463.0,0,181000
8740,Gilbert,7,5,2002,854.0,864,1131,2,1,4,1,435.0,0,219500
7917,Gilbert,6,5,1999,953.0,953,694,2,1,3,1,460.0,0,175000
9967,Gilbert,7,5,2000,384.0,774,656,2,1,3,1,400.0,0,170000
7750,Gilbert,7,5,2003,660.0,660,660,2,1,3,1,400.0,0,162000
9487,Gilbert,6,5,2000,915.0,940,750,2,1,3,1,442.0,0,187000
9649,Gilbert,6,5,1999,941.0,961,683,2,1,3,1,460.0,0,185000
15623,NoRidge,10,5,1996,2396.0,2411,2065,3,1,4,1,813.0,555,745000
12191,NoRidge,8,5,1997,1779.0,1779,772,2,1,4,1,925.0,0,384500
11000,NoRidge,8,5,2000,969.0,997,1288,2,1,4,1,648.0,0,248000
11400,NoRidge,10,5,2001,2633.0,2633,0,2,1,2,1,804.0,0,466500
10557,NoRidge,9,5,1998,1408.0,1671,1407,2,1,4,1,806.0,0,410000
11002,NoRidge,8,5,1998,1389.0,1411,1171,2,1,4,1,758.0,0,322500
10790,NoRidge,7,5,1998,1066.0,1108,1277,2,1,4,1,600.0,0,252000
21535,NoRidge,10,6,1994,2444.0,2444,1872,3,1,4,1,832.0,0,755000
9920,NoRidge,7,5,1996,1117.0,1127,886,2,1,3,1,455.0,0,269790
11787,NoRidge,7,5,1996,1379.0,1383,1015,2,1,3,1,834.0,0,315750
9950,NoRidge,7,5,1995,1203.0,1214,1306,2,1,4,1,721.0,0,290000
12257,NoRidge,8,5,1995,1318.0,1328,1203,2,1,4,1,752.0,0,290000
12692,NoRidge,8,5,1992,3200.0,3228,0,3,0,4,1,546.0,0,430000
11762,NoRidge,8,5,1992,1105.0,1105,1097,2,1,4,1,517.0,0,263000
9044,NoRidge,8,5,1996,1325.0,1335,1203,2,1,4,1,933.0,0,330000
9910,Somerst,7,6,2007,1369.0,1369,0,2,0,3,1,605.0,0,213133
11830,Somerst,8,5,2007,1542.0,1542,0,2,0,3,1,852.0,0,260261
11670,Somerst,9,5,2006,1905.0,1905,0,2,0,3,1,788.0,0,320000
15256,Somerst,8,5,2007,1485.0,1464,0,2,0,3,1,754.0,0,282922
10612,Somerst,8,5,2006,1524.0,1534,0,2,0,3,1,484.0,0,215000
12291,Somerst,10,5,2007,1966.0,1966,0,2,0,1,1,1092.0,0,419005
13501,Somerst,8,5,2006,1623.0,1636,0,2,0,3,1,865.0,0,255000
9986,Somerst,8,5,2006,1795.0,1795,0,2,0,2,1,895.0,0,147000
9965,Somerst,7,5,2007,1528.0,1528,0,3,2,3,1,480.0,0,235876
9416,Somerst,7,5,2007,1726.0,1726,0,2,0,3,1,786.0,0,311872
9849,Somerst,7,6,2007,1689.0,1689,0,2,0,3,1,954.0,0,248328
10000,Somerst,8,5,2006,1588.0,1588,0,2,0,3,1,825.0,0,227000
8847,Somerst,8,5,2005,1538.0,1538,0,2,0,3,1,484.0,0,260000
9158,Somerst,8,5,2007,1496.0,1496,0,2,0,3,1,474.0,0,225000
8251,Somerst,7,5,2005,1494.0,1506,0,2,0,3,1,672.0,0,249000
10084,Somerst,8,5,2004,1686.0,1694,0,2,0,3,1,636.0,0,307000
9605,Somerst,7,5,2006,982.0,982,995,2,1,3,1,574.0,0,250000
8778,Somerst,8,5,2006,1302.0,1302,528,2,1,3,1,859.0,0,221300
8640,Somerst,8,5,2007,1338.0,1338,0,2,0,3,1,598.0,0,208900
9000,Somerst,7,5,2006,1335.0,1335,0,2,0,3,1,575.0,0,210400
8640,Somerst,8,5,2007,896.0,896,896,2,1,3,1,590.0,0,255000
10411,Somerst,5,5,2007,725.0,725,863,3,0,3,1,561.0,0,212109
9000,Somerst,8,5,2006,1088.0,1088,871,2,1,3,1,1025.0,0,270000
9000,Somerst,8,5,2007,1184.0,1184,1426,2,1,4,1,550.0,0,303477
12217,Somerst,8,5,2007,955.0,955,925,2,1,3,1,880.0,0,310013
11096,Somerst,8,5,2006,1656.0,1656,0,2,0,3,1,826.0,0,249700
10207,Somerst,7,6,2007,874.0,874,887,3,0,3,1,578.0,0,227875
10440,Somerst,8,5,2007,1574.0,1584,0,2,0,2,1,594.0,0,261329
11824,Somerst,8,5,2006,1685.0,1685,0,2,0,2,1,658.0,0,253000
10625,Somerst,6,5,2004,1158.0,1158,1285,2,1,4,1,744.0,0,265000
11143,Somerst,8,5,2004,1580.0,1580,886,3,0,4,1,610.0,0,340000
7500,SawyerW,6,5,2006,1100.0,1100,0,1,1,3,1,0.0,0,146000
7500,SawyerW,7,5,2006,1143.0,1143,0,1,1,3,1,0.0,0,147000
12450,SawyerW,5,5,2003,1094.0,1094,0,1,0,3,1,576.0,0,149000
7441,SawyerW,7,5,2006,1461.0,1486,0,2,0,3,1,566.0,0,181000
8462,SawyerW,6,5,1994,928.0,936,785,2,1,3,1,471.0,0,201000
11613,SawyerW,6,5,1993,864.0,920,900,2,1,3,1,492.0,0,191750
8450,SawyerW,7,5,2000,1349.0,1349,0,2,0,3,1,539.0,0,179000
16196,SawyerW,7,5,1998,1482.0,1494,0,2,0,3,1,514.0,0,215000
8012,SawyerW,6,5,1992,1575.0,1575,0,2,0,2,1,529.0,0,179200
8012,SawyerW,6,5,1980,630.0,630,636,1,1,2,1,283.0,0,128000
9180,SawyerW,5,7,1983,840.0,884,0,1,0,2,1,504.0,0,144000
8400,SawyerW,5,5,1977,0.0,2020,0,2,0,4,2,630.0,0,144000
6285,Sawyer,5,5,1977,894.0,894,0,1,0,2,1,308.0,0,120750
8480,Sawyer,5,6,1963,970.0,970,0,1,0,2,1,624.0,0,132500
7420,Sawyer,5,5,1962,1057.0,1057,0,1,0,3,1,576.0,0,132000
7758,Sawyer,5,7,1962,999.0,999,0,1,0,3,1,264.0,0,132500
6970,Sawyer,4,5,1961,1040.0,1120,0,1,1,3,1,544.0,0,129000
13673,Sawyer,5,5,1962,1140.0,1696,0,1,1,3,1,349.0,0,143900
7476,Sawyer,5,7,1968,1040.0,1040,0,1,1,3,1,686.0,0,145000
9945,Sawyer,5,5,1961,988.0,988,0,1,0,3,1,572.0,0,128500
6173,Sawyer,5,6,1967,876.0,902,0,1,0,3,1,288.0,0,125500
19522,Veenker,7,5,1990,1223.0,1271,1232,2,1,3,1,564.0,0,300000
17542,Veenker,7,7,1974,1192.0,1516,651,2,1,3,1,518.0,0,294000
10751,Sawyer,5,5,1974,1037.0,1037,0,1,0,2,1,431.0,0,129000
16647,Sawyer,5,5,1975,1390.0,1701,0,2,0,3,1,611.0,0,171000
12712,Sawyer,6,7,1973,1044.0,1055,0,1,0,2,1,542.0,0,147000
9572,NoRidge,8,5,1990,1453.0,1453,1357,2,1,4,1,750.0,0,302000
10678,NoRidge,8,5,1992,1683.0,2129,743,2,1,4,1,541.0,0,285000
4379,Somerst,8,5,2004,1378.0,1378,0,2,0,2,1,540.0,0,214000
3523,Somerst,8,5,2006,1141.0,1151,0,2,0,2,1,484.0,0,166000
3784,Somerst,8,5,2006,1511.0,1565,0,2,0,2,1,476.0,0,193800
4230,Somerst,7,5,2006,1352.0,1352,0,2,0,2,1,466.0,0,208900
3606,Somerst,7,5,2006,1352.0,1352,0,2,0,2,1,466.0,0,194000
5330,Somerst,8,5,2006,1550.0,1550,0,2,1,2,1,528.0,0,207500
4274,Somerst,7,5,2006,1241.0,1241,0,1,1,1,1,569.0,0,199900
4251,Somerst,7,5,2006,625.0,625,625,2,1,2,1,528.0,0,164700
2280,Somerst,6,5,1999,744.0,757,744,2,1,3,1,440.0,0,176500
3230,Somerst,6,5,1999,729.0,729,729,2,1,2,1,440.0,0,176000
2117,Somerst,6,5,2000,756.0,756,756,2,1,2,1,440.0,0,168500
2117,Somerst,6,5,2000,756.0,769,804,2,1,3,1,440.0,0,177000
2117,Somerst,6,5,2000,756.0,769,756,2,1,3,1,440.0,0,177000
5105,Somerst,7,5,2004,551.0,551,551,2,1,2,1,480.0,0,148800
2645,Somerst,8,5,1999,776.0,764,677,2,1,2,1,492.0,0,174000
7399,Somerst,7,5,1997,975.0,975,975,2,1,3,1,576.0,0,239000
7321,Somerst,7,5,1999,1339.0,1358,0,2,0,3,1,625.0,0,204000
8010,Somerst,8,5,2003,1054.0,1072,976,2,1,3,1,552.0,0,301000
8413,Somerst,8,5,1998,1220.0,1220,1142,2,1,3,1,1105.0,0,312500
9466,Veenker,8,5,1994,1494.0,1494,0,1,1,1,1,478.0,0,279700
12000,Veenker,7,6,1980,2002.0,2362,0,2,1,3,1,546.0,0,255000
16157,Veenker,5,7,1978,1360.0,1432,0,1,1,2,1,588.0,0,194000
10768,Veenker,5,8,1976,1437.0,1437,0,2,0,3,1,528.0,0,218000
3840,Greens,8,6,1978,1057.0,1295,0,1,0,1,1,571.0,0,213750
9600,Veenker,6,7,1976,528.0,1094,761,2,1,3,1,512.0,0,187000
9600,Veenker,6,8,1976,1262.0,1262,0,2,0,3,1,460.0,0,181500
17778,Veenker,8,5,1981,2461.0,2497,0,2,0,2,1,676.0,0,373000
18890,Sawyer,5,5,1977,1361.0,1361,1259,2,2,4,2,600.0,0,190000
7050,Somerst,7,5,2001,1057.0,1057,872,2,1,3,1,650.0,0,226000
11700,NWAmes,6,6,1968,912.0,1152,0,1,1,3,1,412.0,0,143450
8000,NWAmes,6,6,1970,1008.0,1403,1008,2,1,4,1,570.0,0,240050
8723,NWAmes,6,6,1969,973.0,1082,0,1,0,3,1,480.0,0,162500
11700,NWAmes,6,5,1968,1295.0,1295,0,1,1,3,1,528.0,0,164000
11358,NWAmes,7,7,1972,1124.0,1610,0,2,0,3,1,515.0,0,185000
9547,NWAmes,7,6,1993,1594.0,1594,0,2,0,2,1,472.0,0,188500
10530,NWAmes,7,6,1993,1148.0,1091,984,2,1,3,1,473.0,0,255000
11500,NWAmes,5,6,1976,1680.0,1680,0,2,0,4,2,528.0,0,136905
10738,NWAmes,6,7,1966,1093.0,1093,0,2,0,3,1,484.0,0,158500
9600,NWAmes,7,6,1973,1242.0,1242,0,1,1,3,1,528.0,0,175500
10800,NWAmes,6,5,1963,1052.0,1052,0,1,0,3,1,311.0,0,127000
8050,NAmes,5,6,1967,949.0,1107,0,1,0,3,1,308.0,0,127000
10355,NAmes,5,5,1967,1214.0,1214,0,2,0,3,1,318.0,0,143000
10289,NAmes,5,7,1965,1073.0,1073,0,1,1,3,1,515.0,0,156000
9503,NAmes,5,5,1958,1024.0,1344,0,1,0,2,1,484.0,0,144000
10624,NAmes,5,4,1964,1728.0,1728,0,2,0,6,2,352.0,0,119000
10899,NAmes,4,5,1964,0.0,1224,0,2,0,2,2,530.0,0,103000
12342,NAmes,5,5,1960,978.0,1422,0,1,0,3,1,286.0,0,139900
12772,NAmes,6,8,1960,958.0,958,0,1,0,2,1,301.0,0,151500
8892,NAmes,5,5,1960,1065.0,1065,0,1,1,3,1,461.0,0,126500
10482,NAmes,6,8,1958,588.0,1138,0,1,0,3,1,264.0,0,145000
7535,NAmes,5,7,1958,912.0,912,0,1,0,2,1,297.0,0,120000
7450,NAmes,5,5,1956,894.0,1074,0,1,0,2,1,396.0,0,124000
8339,NAmes,5,7,1959,0.0,882,0,1,0,3,1,294.0,0,106500
14357,NAmes,5,5,1961,864.0,1187,0,1,0,2,1,440.0,0,140500
8243,NAmes,5,7,1961,964.0,964,0,1,0,3,1,784.0,0,137500
8680,NAmes,5,7,1960,894.0,894,0,1,0,3,1,312.0,0,117600
8800,NAmes,7,6,1966,1174.0,1200,0,2,0,3,1,440.0,0,163500
9200,NAmes,6,5,1965,1042.0,1042,0,2,0,3,1,440.0,0,161000
9350,NAmes,6,7,1964,1302.0,1302,0,2,0,3,1,309.0,0,158000
8800,NAmes,6,7,1964,845.0,845,1309,2,1,5,1,539.0,0,224500
11382,NAmes,6,5,1964,1130.0,1374,0,1,0,3,1,286.0,0,147000
22002,NAmes,6,7,1959,1592.0,1652,0,1,1,3,1,510.0,0,200000
14585,NAmes,6,6,1960,1144.0,1429,0,1,0,3,1,572.0,0,181900
7388,NAmes,5,6,1959,1063.0,1327,0,1,0,3,1,624.0,0,150750
9842,NAmes,4,5,1962,0.0,1224,0,2,0,2,2,462.0,0,101800
8280,NAmes,6,5,1950,932.0,932,0,1,0,2,1,306.0,0,124000
12172,NAmes,5,7,1940,822.0,908,0,1,0,2,1,512.0,0,138500
5000,BrkSide,1,3,1946,0.0,334,0,1,0,1,1,0.0,0,39300
5000,BrkSide,3,3,1946,666.0,666,0,1,0,2,1,0.0,0,64500
3500,BrkSide,3,5,1945,370.0,442,228,1,0,2,1,0.0,0,64000
5175,BrkSide,5,8,1958,808.0,808,0,1,0,2,1,308.0,0,112000
9500,NAmes,6,6,1964,816.0,1127,850,1,1,4,1,540.0,0,165000
9600,NAmes,5,6,1955,1078.0,1150,0,1,0,2,1,288.0,0,144000
11345,NAmes,5,5,1948,928.0,928,992,2,0,4,2,400.0,0,137000
9492,NAmes,5,5,1941,768.0,968,408,1,0,3,1,240.0,0,105000
9480,NAmes,5,7,1942,728.0,888,756,1,1,3,1,312.0,0,146500
8668,NAmes,5,5,1968,1560.0,1560,0,2,0,4,2,792.0,0,126000
10050,NAmes,5,6,1966,793.0,1280,0,2,0,3,1,432.0,0,175000
9600,NAmes,6,5,1961,1218.0,1254,0,1,0,3,1,525.0,0,158500
10150,NAmes,5,5,1958,912.0,912,0,1,0,2,1,275.0,0,114500
11344,NAmes,5,5,1958,874.0,874,650,1,1,3,1,315.0,0,144000
18450,NAmes,6,5,1965,1021.0,1465,915,2,1,3,1,596.0,0,129000
8760,NAmes,6,7,1957,936.0,936,0,1,0,2,1,315.0,0,141000
6860,NAmes,5,6,1956,1008.0,1008,0,1,0,3,1,308.0,0,131000
8250,NAmes,5,7,1963,1053.0,1053,0,1,0,3,1,692.0,0,142100
8176,NAmes,5,6,1958,1056.0,1056,0,1,0,3,1,308.0,0,139000
9750,NAmes,6,6,1958,1442.0,1442,0,1,1,4,1,301.0,0,157900
9250,NAmes,5,7,1954,1056.0,1056,0,1,0,3,1,260.0,0,139400
11988,NAmes,6,6,1957,1244.0,1244,0,1,1,3,1,336.0,0,150000
9100,NAmes,5,5,1960,1144.0,1144,0,1,0,3,1,336.0,0,120000
9736,NAmes,6,6,1957,1331.0,1721,0,1,0,4,1,464.0,0,174850
9770,NAmes,5,5,1957,922.0,922,0,1,0,2,1,308.0,0,116000
10152,NAmes,5,5,1956,1048.0,1048,0,1,0,3,1,286.0,0,135000
12155,NAmes,6,3,1970,1657.0,1657,0,2,0,3,1,484.0,0,163500
12198,NAmes,5,6,1955,1204.0,1411,0,1,0,3,1,310.0,0,130000
10050,NAmes,5,5,1955,1216.0,1216,0,1,0,3,1,336.0,0,129500
11556,NAmes,5,9,1953,864.0,1154,0,1,1,3,1,336.0,0,142000
8078,NAmes,5,5,1958,1560.0,1560,0,2,0,4,2,484.0,0,128600
10950,NAmes,6,6,1952,948.0,948,0,1,0,2,1,410.0,0,125000
7942,NAmes,6,7,1953,1040.0,1040,0,1,0,3,1,293.0,0,136000
8923,NAmes,5,7,1953,1008.0,1008,0,1,0,2,1,240.0,0,134500
8540,NAmes,5,8,1956,925.0,925,0,1,0,3,1,252.0,0,127000
7134,NAmes,5,5,1955,384.0,1360,0,1,0,3,1,572.0,0,130000
7150,NAmes,4,4,1955,1190.0,1040,500,1,0,4,1,352.0,0,115000
8400,NAmes,5,5,1955,923.0,925,0,1,0,3,1,390.0,0,116900
13300,NAmes,5,7,1956,928.0,928,0,1,0,2,1,252.0,0,132000
9532,NAmes,4,6,1953,1105.0,1647,0,1,0,3,1,280.0,368,153000
15783,OldTown,5,5,1952,924.0,924,0,1,0,2,1,420.0,0,112500
14190,OldTown,4,7,1890,925.0,1000,544,2,0,3,1,0.0,0,138000
9600,NAmes,5,7,1949,845.0,893,0,1,0,2,1,576.0,0,135000
12099,NAmes,5,6,1953,1216.0,1216,0,1,0,3,1,371.0,0,156000
21281,NAmes,5,4,1935,666.0,1308,1778,3,1,4,1,1200.0,0,301600
10134,OldTown,5,6,1940,735.0,735,299,1,0,2,1,240.0,0,109000
5500,OldTown,4,6,1956,882.0,882,0,1,0,1,1,0.0,0,103200
10284,OldTown,4,7,1925,1151.0,845,436,2,0,1,1,580.0,0,128500
10800,OldTown,4,6,1927,656.0,968,0,2,0,4,1,216.0,0,64500
10800,OldTown,5,9,1895,736.0,751,783,1,1,3,1,0.0,0,148000
5400,OldTown,5,6,1920,691.0,691,0,1,0,2,1,216.0,0,86000
10090,NAmes,7,5,1963,725.0,1035,616,2,0,4,1,276.0,0,172000
8700,NAmes,5,7,1961,920.0,888,0,1,0,3,1,240.0,0,120000
8300,NAmes,6,6,1968,952.0,952,0,1,0,3,1,288.0,0,128500
11606,NAmes,5,5,1969,1040.0,1040,1040,1,2,5,1,504.0,0,135000
8064,NAmes,5,7,1949,672.0,672,252,1,0,3,1,576.0,0,122900
11664,NAmes,6,5,1948,1082.0,1082,0,1,0,2,1,240.0,0,119200
10496,NAmes,6,6,1949,1040.0,1168,678,2,0,3,1,315.0,0,143000
7200,NAmes,5,7,1950,876.0,988,0,1,0,3,1,276.0,0,119000
7200,NAmes,5,3,1950,864.0,1238,0,1,1,3,1,357.0,0,102000
7200,NAmes,5,8,1950,864.0,864,0,1,0,3,1,720.0,0,129000
7000,NAmes,5,7,1960,1010.0,1134,0,1,0,2,1,254.0,0,135000
7500,NAmes,5,7,1959,1040.0,1040,0,1,0,3,1,286.0,0,152000
7315,NAmes,5,6,1958,1170.0,1170,0,1,0,3,1,338.0,0,140000
7903,NAmes,5,5,1960,1242.0,1242,0,1,1,3,1,324.0,0,152000
8000,NAmes,5,5,1960,1377.0,1377,0,1,0,3,1,351.0,0,156500
8000,NAmes,5,4,1961,1800.0,1800,0,2,0,6,2,0.0,0,141000
7000,NAmes,5,6,1961,0.0,925,0,1,0,3,1,300.0,0,99000
9760,NAmes,6,8,1964,822.0,1020,831,2,1,3,1,440.0,0,187000
7590,NAmes,5,5,1962,864.0,876,936,2,0,4,1,264.0,0,169500
6600,NAmes,5,5,1962,864.0,864,0,1,0,2,1,294.0,0,125500
6760,NAmes,5,5,1962,896.0,936,0,1,0,3,1,288.0,0,130000
6978,OldTown,5,7,1926,850.0,960,0,1,0,2,1,576.0,0,103000
9600,OldTown,5,7,1910,264.0,768,664,2,0,2,1,360.0,0,132000
6000,OldTown,6,6,1927,845.0,866,430,1,0,3,1,576.0,0,127500
4480,OldTown,5,5,1922,1022.0,1022,0,1,0,2,1,184.0,0,89500
7200,OldTown,5,5,1980,936.0,936,0,1,0,2,1,672.0,0,140000
3153,OldTown,5,6,1920,967.0,967,0,1,0,2,1,180.0,0,99900
10800,OldTown,4,7,1885,641.0,1047,0,1,0,2,1,273.0,0,100000
7200,OldTown,5,8,1940,808.0,1072,0,1,0,2,1,379.0,0,130000
9000,OldTown,5,8,1900,680.0,680,494,1,0,2,1,576.0,0,135000
6000,OldTown,3,7,1948,649.0,679,504,1,1,2,1,308.0,0,120000
5925,OldTown,4,7,1937,907.0,1131,0,1,0,2,1,672.0,0,89471
5925,OldTown,4,6,1900,570.0,761,380,1,0,3,1,252.0,0,85000
6000,OldTown,4,4,1920,960.0,960,0,1,0,2,1,308.0,0,108500
9639,OldTown,4,8,1900,1075.0,1156,642,2,1,4,1,342.0,0,137000
3880,OldTown,5,9,1945,686.0,866,0,1,0,2,1,0.0,0,110500
8520,OldTown,5,6,1923,968.0,968,0,1,0,2,1,480.0,0,100000
10337,OldTown,8,9,1910,725.0,909,863,2,1,3,1,816.0,0,184900
9863,OldTown,6,6,1927,728.0,914,728,1,1,4,1,374.0,0,145000
9600,OldTown,5,8,1925,702.0,842,630,1,0,3,1,250.0,0,125000
4571,OldTown,5,7,1910,616.0,616,616,1,0,3,1,480.0,0,114000
13600,OldTown,5,5,1900,662.0,1422,915,2,0,5,2,560.0,0,90000
8398,OldTown,6,8,1910,926.0,991,659,2,0,3,1,468.0,0,144100
9900,OldTown,6,4,1880,1008.0,1178,1032,2,0,5,1,205.0,0,117500
